the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2022-10-15,118,positive,2023-09-25 15:00:01.711959,54671
,,2022-01-26,9465,negative,2023-09-25 15:00:01.711959,54672
,,2023-07-01,96,negative,2023-09-25 15:00:01.711959,54673
,,2021-01-11,7292,negative,2023-09-25 15:00:01.711959,54674
,,2021-05-14,176,positive,2023-09-25 15:00:01.711959,54675
,,2023-02-08,256,positive,2023-09-25 15:00:01.711959,54676
,,2023-08-22,124,negative,2023-09-25 15:00:01.711959,54677
,,2022-10-22,116,positive,2023-09-25 15:00:01.711959,54678
,,2021-10-06,357,positive,2023-09-25 15:00:01.711959,54679
,,2020-06-29,2586,negative,2023-09-25 15:00:01.711959,54680
,,2022-06-25,1382,negative,2023-09-25 15:00:01.711959,54681
,,2022-02-14,8200,negative,2023-09-25 15:00:01.711959,54682
,,2020-09-28,144,positive,2023-09-25 15:00:01.711959,54683
,,2022-03-20,29,positive,2023-09-25 15:00:01.711959,54684
,,2021-06-27,1510,negative,2023-09-25 15:00:01.711959,54685
,,2020-06-05,1981,negative,2023-09-25 15:00:01.711959,54686
,,2021-11-15,352,positive,2023-09-25 15:00:01.711959,54687
,,2022-07-19,2027,negative,2023-09-25 15:00:01.711959,54688
,,2021-10-19,271,positive,2023-09-25 15:00:01.711959,54689
,,2022-07-08,2011,negative,2023-09-25 15:00:01.711959,54690
,,2022-11-10,175,positive,2023-09-25 15:00:01.711959,54691
,,2023-08-09,99,negative,2023-09-25 15:00:01.711959,54692
,,2020-06-10,2487,negative,2023-09-25 15:00:01.711959,54693
,,2022-03-05,1689,negative,2023-09-25 15:00:01.711959,54694
,,2021-06-09,3966,negative,2023-09-25 15:00:01.711959,54695
,,2021-01-17,255,positive,2023-09-25 15:00:01.711959,54696
,,2023-03-06,1135,negative,2023-09-25 15:00:01.711959,54697
,,2023-07-07,30,positive,2023-09-25 15:00:01.711959,54698
,,2023-05-12,13,positive,2023-09-25 15:00:01.711959,54699
,,2022-12-24,739,negative,2023-09-25 15:00:01.711959,54700
,,2020-11-22,528,positive,2023-09-25 15:00:01.711959,54701
,,2021-03-29,7495,negative,2023-09-25 15:00:01.711959,54702
,,2020-04-24,1255,negative,2023-09-25 15:00:01.711959,54703
,,2020-09-06,51,positive,2023-09-25 15:00:01.711959,54704
,,2021-12-07,646,positive,2023-09-25 15:00:01.711959,54705
,,2022-08-30,1855,negative,2023-09-25 15:00:01.711959,54706
,,2021-08-08,2007,negative,2023-09-25 15:00:01.711959,54707
,,2022-04-11,420,positive,2023-09-25 15:00:01.711959,54708
,,2020-12-23,7880,negative,2023-09-25 15:00:01.711959,54709
,,2021-05-01,273,positive,2023-09-25 15:00:01.711959,54710
,,2023-02-05,161,positive,2023-09-25 15:00:01.711959,54711
,,2023-06-02,107,negative,2023-09-25 15:00:01.711959,54712
,,2022-05-18,608,positive,2023-09-25 15:00:01.711959,54713
,,2022-09-26,1739,negative,2023-09-25 15:00:01.711959,54714
,,2022-01-07,3080,positive,2023-09-25 15:00:01.711959,54715
,,2020-08-06,140,positive,2023-09-25 15:00:01.711959,54716
,,2021-09-10,8750,negative,2023-09-25 15:00:01.711959,54717
,,2020-03-22,232,negative,2023-09-25 15:00:01.711959,54718
,,2023-05-05,27,positive,2023-09-25 15:00:01.711959,54719
,,2020-11-17,1100,positive,2023-09-25 15:00:01.711959,54720
,,2022-12-31,695,negative,2023-09-25 15:00:01.711959,54721
,,2021-04-03,4586,negative,2023-09-25 15:00:01.711959,54722
,,2020-05-20,299,positive,2023-09-25 15:00:01.711959,54723
,,2021-12-01,12427,negative,2023-09-25 15:00:01.711959,54724
,,2022-08-04,394,positive,2023-09-25 15:00:01.711959,54725
,,2022-04-05,4260,negative,2023-09-25 15:00:01.711959,54726
,,2021-07-13,70,positive,2023-09-25 15:00:01.711959,54727
,,2020-09-12,3614,negative,2023-09-25 15:00:01.711959,54728
,,2023-03-12,613,negative,2023-09-25 15:00:01.711959,54729
,,2021-06-15,4058,negative,2023-09-25 15:00:01.711959,54730
,,2023-08-02,43,positive,2023-09-25 15:00:01.711959,54731
,,2021-02-12,296,positive,2023-09-25 15:00:01.711959,54732
,,2021-02-23,8227,negative,2023-09-25 15:00:01.711959,54733
,,2020-10-23,432,positive,2023-09-25 15:00:01.711959,54734
,,2023-04-12,33,positive,2023-09-25 15:00:01.711959,54735
,,2022-11-20,1034,negative,2023-09-25 15:00:01.711959,54736
,,2020-10-05,200,positive,2023-09-25 15:00:01.711959,54737
,,2021-07-04,1005,negative,2023-09-25 15:00:01.711959,54738
,,2021-11-08,289,positive,2023-09-25 15:00:01.711959,54739
,,2022-07-28,2129,negative,2023-09-25 15:00:01.711959,54740
,,2022-03-11,55,positive,2023-09-25 15:00:01.711959,54741
,,2020-05-29,2090,negative,2023-09-25 15:00:01.711959,54742
,,2023-04-22,323,negative,2023-09-25 15:00:01.711959,54743
,,2020-11-10,6738,negative,2023-09-25 15:00:01.711959,54744
,,2021-03-09,332,positive,2023-09-25 15:00:01.711959,54745
,,2022-12-12,282,positive,2023-09-25 15:00:01.711959,54746
,,2021-07-31,1907,negative,2023-09-25 15:00:01.711959,54747
,,2020-08-29,80,positive,2023-09-25 15:00:01.711959,54748
,,2022-08-22,1749,negative,2023-09-25 15:00:01.711959,54749
,,2022-04-19,269,positive,2023-09-25 15:00:01.711959,54750
,,2020-05-02,979,negative,2023-09-25 15:00:01.711959,54751
,,2021-12-15,836,positive,2023-09-25 15:00:01.711959,54752
,,2023-01-20,214,positive,2023-09-25 15:00:01.711959,54753
,,2023-05-17,160,negative,2023-09-25 15:00:01.711959,54754
,,2020-12-07,6814,negative,2023-09-25 15:00:01.711959,54755
,,2021-04-15,715,positive,2023-09-25 15:00:01.711959,54756
,,2022-05-11,3500,negative,2023-09-25 15:00:01.711959,54757
,,2021-08-18,338,positive,2023-09-25 15:00:01.711959,54758
,,2020-08-15,2986,negative,2023-09-25 15:00:01.711959,54759
,,2020-04-14,609,positive,2023-09-25 15:00:01.711959,54760
,,2021-12-29,6055,negative,2023-09-25 15:00:01.711959,54761
,,2022-09-01,225,positive,2023-09-25 15:00:01.711959,54762
,,2021-09-03,343,positive,2023-09-25 15:00:01.711959,54763
,,2020-07-30,3603,negative,2023-09-25 15:00:01.711959,54764
,,2022-01-14,9546,negative,2023-09-25 15:00:01.711959,54765
,,2022-05-27,2412,negative,2023-09-25 15:00:01.711959,54766
,,2022-09-17,154,positive,2023-09-25 15:00:01.711959,54767
,,2020-03-29,215,positive,2023-09-25 15:00:01.711959,54768
,,2023-09-20,154,negative,2023-09-25 15:00:01.711959,54769
,,2023-05-10,18,positive,2023-09-25 15:00:01.711959,54770
,,2021-03-23,8710,negative,2023-09-25 15:00:01.711959,54771
,,2020-11-28,645,positive,2023-09-25 15:00:01.711959,54772
,,2022-12-26,1020,negative,2023-09-25 15:00:01.711959,54773
,,2022-03-31,3815,negative,2023-09-25 15:00:01.711959,54774
,,2021-11-20,3358,negative,2023-09-25 15:00:01.711959,54775
,,2021-07-24,82,positive,2023-09-25 15:00:01.711959,54776
,,2022-08-09,381,positive,2023-09-25 15:00:01.711959,54777
,,2020-05-09,120,positive,2023-09-25 15:00:01.711959,54778
,,2020-09-23,4502,negative,2023-09-25 15:00:01.711959,54779
,,2021-06-22,28,positive,2023-09-25 15:00:01.711959,54780
,,2021-02-05,9773,negative,2023-09-25 15:00:01.711959,54781
,,2023-03-21,73,positive,2023-09-25 15:00:01.711959,54782
,,2023-07-24,87,negative,2023-09-25 15:00:01.711959,54783
,,2022-11-17,1766,negative,2023-09-25 15:00:01.711959,54784
,,2021-10-24,2466,negative,2023-09-25 15:00:01.711959,54785
,,2023-08-16,60,positive,2023-09-25 15:00:01.711959,54786
,,2022-07-01,316,positive,2023-09-25 15:00:01.711959,54787
,,2022-02-28,128,positive,2023-09-25 15:00:01.711959,54788
,,2020-06-15,117,positive,2023-09-25 15:00:01.711959,54789
,,2021-03-17,531,positive,2023-09-25 15:00:01.711959,54790
,,2022-12-20,281,positive,2023-09-25 15:00:01.711959,54791
,,2020-11-02,5374,negative,2023-09-25 15:00:01.711959,54792
,,2023-04-14,566,negative,2023-09-25 15:00:01.711959,54793
,,2021-11-25,1637,negative,2023-09-25 15:00:01.711959,54794
,,2021-07-19,99,positive,2023-09-25 15:00:01.711959,54795
,,2022-08-02,415,positive,2023-09-25 15:00:01.711959,54796
,,2020-09-18,4378,negative,2023-09-25 15:00:01.711959,54797
,,2020-05-14,253,positive,2023-09-25 15:00:01.711959,54798
,,2022-04-07,4085,negative,2023-09-25 15:00:01.711959,54799
,,2023-09-14,181,negative,2023-09-25 15:00:01.711959,54800
,,2022-06-02,2670,negative,2023-09-25 15:00:01.711959,54801
,,2022-10-13,170,positive,2023-09-25 15:00:01.711959,54802
,,2021-09-29,359,positive,2023-09-25 15:00:01.711959,54803
,,2020-07-24,3848,negative,2023-09-25 15:00:01.711959,54804
,,2022-01-20,9067,negative,2023-09-25 15:00:01.711959,54805
,,2021-04-26,10181,negative,2023-09-25 15:00:01.711959,54806
,,2023-01-29,646,negative,2023-09-25 15:00:01.711959,54807
,,2020-12-28,872,positive,2023-09-25 15:00:01.711959,54808
,,2023-06-09,30,positive,2023-09-25 15:00:01.711959,54809
,,2023-05-26,139,negative,2023-09-25 15:00:01.711959,54810
,,2020-12-14,6801,negative,2023-09-25 15:00:01.711959,54811
,,2021-04-08,680,positive,2023-09-25 15:00:01.711959,54812
,,2023-01-11,299,positive,2023-09-25 15:00:01.711959,54813
,,2021-01-10,304,positive,2023-09-25 15:00:01.711959,54814
,,2023-06-28,26,positive,2023-09-25 15:00:01.711959,54815
,,2021-05-15,3632,negative,2023-09-25 15:00:01.711959,54816
,,2023-02-11,872,negative,2023-09-25 15:00:01.711959,54817
,,2022-02-15,172,positive,2023-09-25 15:00:01.711959,54818
,,2020-06-28,70,positive,2023-09-25 15:00:01.711959,54819
,,2022-06-28,350,positive,2023-09-25 15:00:01.711959,54820
,,2021-10-05,10533,negative,2023-09-25 15:00:01.711959,54821
,,2022-10-19,3732,negative,2023-09-25 15:00:01.711959,54822
,,2023-08-19,44,positive,2023-09-25 15:00:01.711959,54823
,,2023-03-08,1021,negative,2023-09-25 15:00:01.711959,54824
,,2021-01-23,283,positive,2023-09-25 15:00:01.711959,54825
,,2021-06-03,6958,negative,2023-09-25 15:00:01.711959,54826
,,2023-07-05,9,positive,2023-09-25 15:00:01.711959,54827
,,2023-07-29,107,negative,2023-09-25 15:00:01.711959,54828
,,2021-06-11,34,positive,2023-09-25 15:00:01.711959,54829
,,2023-03-16,56,positive,2023-09-25 15:00:01.711959,54830
,,2021-02-16,6923,negative,2023-09-25 15:00:01.711959,54831
,,2021-06-22,3286,negative,2023-09-25 15:00:01.711959,54832
,,2021-02-05,450,positive,2023-09-25 15:00:01.711959,54833
,,2023-03-21,946,negative,2023-09-25 15:00:01.711959,54834
,,2023-07-24,27,positive,2023-09-25 15:00:01.711959,54835
,,2020-07-07,189,positive,2023-09-25 15:00:01.711959,54836
,,2023-08-30,99,positive,2023-09-25 15:00:01.711959,54837
,,2022-02-06,147,positive,2023-09-25 15:00:01.711959,54838
,,2022-10-30,1081,negative,2023-09-25 15:00:01.711959,54839
,,2021-10-14,10079,negative,2023-09-25 15:00:01.711959,54840
,,2022-06-17,267,positive,2023-09-25 15:00:01.711959,54841
,,2022-04-12,3957,negative,2023-09-25 15:00:01.711959,54842
,,2022-08-29,302,positive,2023-09-25 15:00:01.711959,54843
,,2020-04-27,521,positive,2023-09-25 15:00:01.711959,54844
,,2021-08-05,267,positive,2023-09-25 15:00:01.711959,54845
,,2021-12-10,10997,negative,2023-09-25 15:00:01.711959,54846
,,2020-09-03,3821,negative,2023-09-25 15:00:01.711959,54847
,,2023-06-17,65,negative,2023-09-25 15:00:01.711959,54848
,,2023-02-22,151,positive,2023-09-25 15:00:01.711959,54849
,,2021-05-20,158,positive,2023-09-25 15:00:01.711959,54850
,,2021-01-05,7503,negative,2023-09-25 15:00:01.711959,54851
,,2020-03-27,770,negative,2023-09-25 15:00:01.711959,54852
,,2022-09-19,1924,negative,2023-09-25 15:00:01.711959,54853
,,2022-01-12,2843,positive,2023-09-25 15:00:01.711959,54854
,,2023-09-22,42,positive,2023-09-25 15:00:01.711959,54855
,,2021-09-05,2609,negative,2023-09-25 15:00:01.711959,54856
,,2020-08-01,64,positive,2023-09-25 15:00:01.711959,54857
,,2022-05-25,535,positive,2023-09-25 15:00:01.711959,54858
,,2022-05-07,165,positive,2023-09-25 15:00:01.711959,54859
,,2022-01-02,2293,positive,2023-09-25 15:00:01.711959,54860
,,2021-08-14,3153,negative,2023-09-25 15:00:01.711959,54861
,,2022-09-05,984,negative,2023-09-25 15:00:01.711959,54862
,,2020-04-18,574,negative,2023-09-25 15:00:01.711959,54863
,,2020-08-11,159,positive,2023-09-25 15:00:01.711959,54864
,,2021-07-31,161,positive,2023-09-25 15:00:01.711959,54865
,,2022-04-19,4584,negative,2023-09-25 15:00:01.711959,54866
,,2021-12-15,11383,negative,2023-09-25 15:00:01.711959,54867
,,2022-08-22,277,positive,2023-09-25 15:00:01.711959,54868
,,2020-05-02,224,positive,2023-09-25 15:00:01.711959,54869
,,2020-08-29,2999,negative,2023-09-25 15:00:01.711959,54870
,,2021-05-26,5725,negative,2023-09-25 15:00:01.711959,54871
,,2023-02-28,1049,negative,2023-09-25 15:00:01.711959,54872
,,2021-01-31,215,positive,2023-09-25 15:00:01.711959,54873
,,2023-07-13,28,positive,2023-09-25 15:00:01.711959,54874
,,2020-06-17,3099,negative,2023-09-25 15:00:01.711959,54875
,,2022-11-19,105,positive,2023-09-25 15:00:01.711959,54876
,,2022-02-26,1316,negative,2023-09-25 15:00:01.711959,54877
,,2022-06-29,2140,negative,2023-09-25 15:00:01.711959,54878
,,2021-10-26,237,positive,2023-09-25 15:00:01.711959,54879
,,2023-08-18,191,negative,2023-09-25 15:00:01.711959,54880
,,2020-06-02,1784,negative,2023-09-25 15:00:01.711959,54881
,,2020-10-01,187,positive,2023-09-25 15:00:01.711959,54882
,,2022-03-23,102,positive,2023-09-25 15:00:01.711959,54883
,,2022-07-16,1335,negative,2023-09-25 15:00:01.711959,54884
,,2021-06-30,3336,negative,2023-09-25 15:00:01.711959,54885
,,2021-11-12,323,positive,2023-09-25 15:00:01.711959,54886
,,2021-02-25,292,positive,2023-09-25 15:00:01.711959,54887
,,2020-10-21,5914,negative,2023-09-25 15:00:01.711959,54888
,,2023-04-10,697,negative,2023-09-25 15:00:01.711959,54889
,,2022-11-22,228,positive,2023-09-25 15:00:01.711959,54890
,,2021-10-03,2676,negative,2023-09-25 15:00:01.711959,54891
,,2023-08-25,81,positive,2023-09-25 15:00:01.711959,54892
,,2022-02-17,120,positive,2023-09-25 15:00:01.711959,54893
,,2022-10-25,1890,negative,2023-09-25 15:00:01.711959,54894
,,2022-06-22,313,positive,2023-09-25 15:00:01.711959,54895
,,2020-06-26,127,positive,2023-09-25 15:00:01.711959,54896
,,2021-04-03,469,positive,2023-09-25 15:00:01.711959,54897
,,2023-05-05,529,negative,2023-09-25 15:00:01.711959,54898
,,2020-11-17,8193,negative,2023-09-25 15:00:01.711959,54899
,,2022-12-31,170,positive,2023-09-25 15:00:01.711959,54900
,,2020-08-24,2808,negative,2023-09-25 15:00:01.711959,54901
,,2021-12-20,12284,negative,2023-09-25 15:00:01.711959,54902
,,2022-09-12,279,positive,2023-09-25 15:00:01.711959,54903
,,2020-04-05,253,positive,2023-09-25 15:00:01.711959,54904
,,2022-04-30,1403,negative,2023-09-25 15:00:01.711959,54905
,,2021-08-27,361,positive,2023-09-25 15:00:01.711959,54906
,,2021-04-17,5372,negative,2023-09-25 15:00:01.711959,54907
,,2020-12-05,682,positive,2023-09-25 15:00:01.711959,54908
,,2023-05-15,22,positive,2023-09-25 15:00:01.711959,54909
,,2023-01-22,711,negative,2023-09-25 15:00:01.711959,54910
,,2023-05-30,24,positive,2023-09-25 15:00:01.711959,54911
,,2021-04-12,10830,negative,2023-09-25 15:00:01.711959,54912
,,2020-12-10,1149,positive,2023-09-25 15:00:01.711959,54913
,,2023-01-07,851,negative,2023-09-25 15:00:01.711959,54914
,,2021-12-04,3622,negative,2023-09-25 15:00:01.711959,54915
,,2020-04-21,414,positive,2023-09-25 15:00:01.711959,54916
,,2022-04-14,4070,negative,2023-09-25 15:00:01.711959,54917
,,2021-08-11,333,positive,2023-09-25 15:00:01.711959,54918
,,2020-09-09,3660,negative,2023-09-25 15:00:01.711959,54919
,,2022-08-27,157,positive,2023-09-25 15:00:01.711959,54920
,,2021-03-19,538,positive,2023-09-25 15:00:01.711959,54921
,,2020-10-31,5202,negative,2023-09-25 15:00:01.711959,54922
,,2023-04-20,546,negative,2023-09-25 15:00:01.711959,54923
,,2022-12-14,251,positive,2023-09-25 15:00:01.711959,54924
,,2023-08-09,57,positive,2023-09-25 15:00:01.711959,54925
,,2020-06-10,113,positive,2023-09-25 15:00:01.711959,54926
,,2022-07-08,384,positive,2023-09-25 15:00:01.711959,54927
,,2022-03-05,36,positive,2023-09-25 15:00:01.711959,54928
,,2021-10-19,13804,negative,2023-09-25 15:00:01.711959,54929
,,2022-11-10,1830,negative,2023-09-25 15:00:01.711959,54930
,,2022-12-03,152,positive,2023-09-25 15:00:01.711959,54931
,,2021-02-26,316,positive,2023-09-25 15:00:01.711959,54932
,,2023-03-30,727,negative,2023-09-25 15:00:01.711959,54933
,,2020-10-20,5096,negative,2023-09-25 15:00:01.711959,54934
,,2022-04-08,161,positive,2023-09-25 15:00:01.711959,54935
,,2020-05-17,1325,negative,2023-09-25 15:00:01.711959,54936
,,2022-08-01,1924,negative,2023-09-25 15:00:01.711959,54937
,,2021-07-16,3021,negative,2023-09-25 15:00:01.711959,54938
,,2021-11-28,236,positive,2023-09-25 15:00:01.711959,54939
,,2020-09-15,99,positive,2023-09-25 15:00:01.711959,54940
,,2021-10-10,168,positive,2023-09-25 15:00:01.711959,54941
,,2022-02-10,7976,negative,2023-09-25 15:00:01.711959,54942
,,2020-07-03,2748,negative,2023-09-25 15:00:01.711959,54943
,,2022-06-13,2233,negative,2023-09-25 15:00:01.711959,54944
,,2022-11-03,196,positive,2023-09-25 15:00:01.711959,54945
,,2023-09-03,109,negative,2023-09-25 15:00:01.711959,54946
,,2021-05-09,3040,negative,2023-09-25 15:00:01.711959,54947
,,2023-02-13,1173,negative,2023-09-25 15:00:01.711959,54948
,,2023-06-26,21,positive,2023-09-25 15:00:01.711959,54949
,,2021-01-16,337,positive,2023-09-25 15:00:01.711959,54950
,,2021-08-16,367,positive,2023-09-25 15:00:01.711959,54951
,,2020-08-13,3768,negative,2023-09-25 15:00:01.711959,54952
,,2020-04-16,527,positive,2023-09-25 15:00:01.711959,54953
,,2022-05-05,3124,negative,2023-09-25 15:00:01.711959,54954
,,2021-12-31,3778,negative,2023-09-25 15:00:01.711959,54955
,,2022-09-07,263,positive,2023-09-25 15:00:01.711959,54956
,,2021-08-27,6653,negative,2023-09-25 15:00:01.711959,54957
,,2022-09-12,1828,negative,2023-09-25 15:00:01.711959,54958
,,2020-04-05,770,negative,2023-09-25 15:00:01.711959,54959
,,2021-12-20,1759,positive,2023-09-25 15:00:01.711959,54960
,,2022-04-30,168,positive,2023-09-25 15:00:01.711959,54961
,,2020-08-24,144,positive,2023-09-25 15:00:01.711959,54962
,,2020-03-11,45,negative,2023-09-25 15:00:01.711959,54963
,,2022-10-05,1687,negative,2023-09-25 15:00:01.711959,54964
,,2020-07-16,154,positive,2023-09-25 15:00:01.711959,54965
,,2022-06-10,287,positive,2023-09-25 15:00:01.711959,54966
,,2022-01-28,524,positive,2023-09-25 15:00:01.711959,54967
,,2023-09-06,96,positive,2023-09-25 15:00:01.711959,54968
,,2021-09-21,10409,negative,2023-09-25 15:00:01.711959,54969
,,2023-07-02,73,negative,2023-09-25 15:00:01.711959,54970
,,2021-06-04,66,positive,2023-09-25 15:00:01.711959,54971
,,2023-03-11,59,positive,2023-09-25 15:00:01.711959,54972
,,2021-01-22,9306,negative,2023-09-25 15:00:01.711959,54973
,,2020-09-20,2796,negative,2023-09-25 15:00:01.711959,54974
,,2021-11-23,11136,negative,2023-09-25 15:00:01.711959,54975
,,2022-03-28,3859,negative,2023-09-25 15:00:01.711959,54976
,,2020-05-12,281,positive,2023-09-25 15:00:01.711959,54977
,,2022-08-12,254,positive,2023-09-25 15:00:01.711959,54978
,,2021-07-21,124,positive,2023-09-25 15:00:01.711959,54979
,,2020-06-21,78,positive,2023-09-25 15:00:01.711959,54980
,,2023-08-14,61,positive,2023-09-25 15:00:01.711959,54981
,,2022-02-22,151,positive,2023-09-25 15:00:01.711959,54982
,,2022-11-15,2184,negative,2023-09-25 15:00:01.711959,54983
,,2022-07-03,188,positive,2023-09-25 15:00:01.711959,54984
,,2021-10-30,3350,negative,2023-09-25 15:00:01.711959,54985
,,2023-07-27,36,positive,2023-09-25 15:00:01.711959,54986
,,2023-03-18,609,negative,2023-09-25 15:00:01.711959,54987
,,2021-02-14,123,positive,2023-09-25 15:00:01.711959,54988
,,2021-06-13,1550,negative,2023-09-25 15:00:01.711959,54989
,,2023-07-13,99,negative,2023-09-25 15:00:01.711959,54990
,,2021-05-26,116,positive,2023-09-25 15:00:01.711959,54991
,,2021-01-31,3650,negative,2023-09-25 15:00:01.711959,54992
,,2023-02-28,107,positive,2023-09-25 15:00:01.711959,54993
,,2021-01-08,699,positive,2023-09-25 15:00:01.711959,54994
,,2021-05-17,8432,negative,2023-09-25 15:00:01.711959,54995
,,2023-02-21,1309,negative,2023-09-25 15:00:01.711959,54996
,,2023-06-18,11,positive,2023-09-25 15:00:01.711959,54997
,,2022-06-11,193,positive,2023-09-25 15:00:01.711959,54998
,,2020-07-13,168,positive,2023-09-25 15:00:01.711959,54999
,,2021-09-18,3403,negative,2023-09-25 15:00:01.711959,55000
,,2023-09-05,106,positive,2023-09-25 15:00:01.711959,55001
,,2020-03-14,109,negative,2023-09-25 15:00:01.711959,55002
,,2022-01-31,773,positive,2023-09-25 15:00:01.711959,55003
,,2022-10-04,1620,negative,2023-09-25 15:00:01.711959,55004
,,2023-06-12,19,positive,2023-09-25 15:00:01.711959,55005
,,2021-04-29,9545,negative,2023-09-25 15:00:01.711959,55006
,,2020-12-25,166,positive,2023-09-25 15:00:01.711959,55007
,,2023-01-26,1206,negative,2023-09-25 15:00:01.711959,55008
,,2023-05-19,113,negative,2023-09-25 15:00:01.711959,55009
,,2020-12-01,7413,negative,2023-09-25 15:00:01.711959,55010
,,2023-01-18,270,positive,2023-09-25 15:00:01.711959,55011
,,2021-04-21,577,positive,2023-09-25 15:00:01.711959,55012
,,2023-06-25,11,positive,2023-09-25 15:00:01.711959,55013
,,2021-05-12,9052,negative,2023-09-25 15:00:01.711959,55014
,,2023-02-14,1113,negative,2023-09-25 15:00:01.711959,55015
,,2021-01-13,607,positive,2023-09-25 15:00:01.711959,55016
,,2022-02-06,1648,negative,2023-09-25 15:00:01.711959,55017
,,2021-10-14,319,positive,2023-09-25 15:00:01.711959,55018
,,2020-07-07,2864,negative,2023-09-25 15:00:01.711959,55019
,,2022-06-17,2082,negative,2023-09-25 15:00:01.711959,55020
,,2022-10-30,101,positive,2023-09-25 15:00:01.711959,55021
,,2023-08-30,153,negative,2023-09-25 15:00:01.711959,55022
,,2020-05-30,75,positive,2023-09-25 15:00:01.711959,55023
,,2022-07-17,232,positive,2023-09-25 15:00:01.711959,55024
,,2021-07-03,32,positive,2023-09-25 15:00:01.711959,55025
,,2021-11-09,11130,negative,2023-09-25 15:00:01.711959,55026
,,2022-03-22,4084,negative,2023-09-25 15:00:01.711959,55027
,,2020-10-04,3038,negative,2023-09-25 15:00:01.711959,55028
,,2022-12-04,136,positive,2023-09-25 15:00:01.711959,55029
,,2020-10-17,5003,negative,2023-09-25 15:00:01.711959,55030
,,2021-03-01,339,positive,2023-09-25 15:00:01.711959,55031
,,2023-03-29,736,negative,2023-09-25 15:00:01.711959,55032
,,2020-06-14,51,positive,2023-09-25 15:00:01.711959,55033
,,2022-07-12,473,positive,2023-09-25 15:00:01.711959,55034
,,2022-11-06,1146,negative,2023-09-25 15:00:01.711959,55035
,,2022-03-01,80,positive,2023-09-25 15:00:01.711959,55036
,,2023-08-05,38,positive,2023-09-25 15:00:01.711959,55037
,,2021-10-23,3060,negative,2023-09-25 15:00:01.711959,55038
,,2021-01-20,7078,negative,2023-09-25 15:00:01.711959,55039
,,2023-03-05,42,positive,2023-09-25 15:00:01.711959,55040
,,2023-07-08,87,negative,2023-09-25 15:00:01.711959,55041
,,2021-06-06,36,positive,2023-09-25 15:00:01.711959,55042
,,2021-08-10,332,positive,2023-09-25 15:00:01.711959,55043
,,2020-09-08,2789,negative,2023-09-25 15:00:01.711959,55044
,,2021-12-05,2642,negative,2023-09-25 15:00:01.711959,55045
,,2022-08-24,297,positive,2023-09-25 15:00:01.711959,55046
,,2020-04-22,508,positive,2023-09-25 15:00:01.711959,55047
,,2022-04-17,1075,negative,2023-09-25 15:00:01.711959,55048
,,2020-12-14,1009,positive,2023-09-25 15:00:01.711959,55049
,,2021-04-08,12271,negative,2023-09-25 15:00:01.711959,55050
,,2023-01-11,1180,negative,2023-09-25 15:00:01.711959,55051
,,2023-05-26,22,positive,2023-09-25 15:00:01.711959,55052
,,2022-01-09,3382,negative,2023-09-25 15:00:01.711959,55053
,,2021-09-08,348,positive,2023-09-25 15:00:01.711959,55054
,,2020-03-24,178,positive,2023-09-25 15:00:01.711959,55055
,,2020-08-04,3505,negative,2023-09-25 15:00:01.711959,55056
,,2022-10-02,114,positive,2023-09-25 15:00:01.711959,55057
,,2022-05-12,3539,negative,2023-09-25 15:00:01.711959,55058
,,2021-12-24,3816,negative,2023-09-25 15:00:01.711959,55059
,,2022-04-26,3688,negative,2023-09-25 15:00:01.711959,55060
,,2020-04-09,436,positive,2023-09-25 15:00:01.711959,55061
,,2021-08-23,396,positive,2023-09-25 15:00:01.711959,55062
,,2022-09-16,211,positive,2023-09-25 15:00:01.711959,55063
,,2020-08-20,3586,negative,2023-09-25 15:00:01.711959,55064
,,2021-03-30,642,positive,2023-09-25 15:00:01.711959,55065
,,2023-05-01,630,negative,2023-09-25 15:00:01.711959,55066
,,2020-11-21,7836,negative,2023-09-25 15:00:01.711959,55067
,,2023-01-04,323,positive,2023-09-25 15:00:01.711959,55068
,,2021-07-14,3542,negative,2023-09-25 15:00:01.711959,55069
,,2020-05-19,1824,negative,2023-09-25 15:00:01.711959,55070
,,2022-08-07,1205,negative,2023-09-25 15:00:01.711959,55071
,,2020-09-13,38,positive,2023-09-25 15:00:01.711959,55072
,,2022-04-02,74,positive,2023-09-25 15:00:01.711959,55073
,,2021-11-30,591,positive,2023-09-25 15:00:01.711959,55074
,,2023-04-06,677,negative,2023-09-25 15:00:01.711959,55075
,,2021-02-21,207,positive,2023-09-25 15:00:01.711959,55076
,,2022-11-26,127,positive,2023-09-25 15:00:01.711959,55077
,,2020-10-25,4134,negative,2023-09-25 15:00:01.711959,55078
,,2020-10-04,108,positive,2023-09-25 15:00:01.711959,55079
,,2020-05-30,1653,negative,2023-09-25 15:00:01.711959,55080
,,2021-07-03,1576,negative,2023-09-25 15:00:01.711959,55081
,,2022-07-17,1128,negative,2023-09-25 15:00:01.711959,55082
,,2021-11-09,345,positive,2023-09-25 15:00:01.711959,55083
,,2022-03-22,118,positive,2023-09-25 15:00:01.711959,55084
,,2022-12-06,2042,negative,2023-09-25 15:00:01.711959,55085
,,2023-04-28,24,positive,2023-09-25 15:00:01.711959,55086
,,2020-11-08,474,positive,2023-09-25 15:00:01.711959,55087
